time,timestamp,longitude,latitude,z,sea_surface_height_above_sea_level
2022-02-16T03:24:20Z,1644999860326.00,,,0,452
2022-02-16T03:04:20Z,1644998660303.00,,,0,452
2022-02-16T02:44:20Z,1644997460309.00,,,0,452
2022-02-16T02:24:20Z,1644996260319.00,,,0,453
2022-02-16T02:04:20Z,1644995060287.00,,,0,452
2022-02-16T01:44:20Z,1644993860269.00,,,0,452
2022-02-16T01:24:18Z,1644992658765.00,,,0,452
2022-02-16T01:04:20Z,1644991460231.00,,,0,452
2022-02-16T00:44:20Z,1644990260209.00,,,0,452
2022-02-16T00:24:20Z,1644989060201.00,,,0,452
2022-02-16T00:04:20Z,1644987860190.00,,,0,452
2022-02-15T23:44:20Z,1644986660175.00,,,0,452
2022-02-15T23:24:20Z,1644985460147.00,,,0,452
2022-02-15T23:04:20Z,1644984260134.00,,,0,452
2022-02-15T22:44:20Z,1644983060130.00,,,0,452
2022-02-15T22:24:20Z,1644981860102.00,,,0,452
2022-02-15T22:04:20Z,1644980660073.00,,,0,452
2022-02-15T21:44:20Z,1644979460091.00,,,0,452
2022-02-15T21:24:20Z,1644978260057.00,,,0,452
2022-02-15T21:04:20Z,1644977060025.00,,,0,452
2022-02-15T20:44:18Z,1644975858548.00,,,0,451
2022-02-15T20:24:19Z,1644974659992.00,,,0,449
2022-02-15T20:04:19Z,1644973459983.00,,,0,452
2022-02-15T19:44:19Z,1644972259976.00,,,0,448
2022-02-15T19:24:19Z,1644971059951.00,,,0,448
2022-02-15T19:04:19Z,1644969859923.00,,,0,448
2022-02-15T18:44:19Z,1644968659918.00,,,0,448
2022-02-15T18:24:19Z,1644967459899.00,,,0,448
2022-02-15T18:04:19Z,1644966259429.00,,,0,448
2022-02-15T17:44:19Z,1644965059901.00,,,0,449
2022-02-15T17:24:19Z,1644963859402.00,,,0,449
2022-02-15T17:04:19Z,1644962659859.00,,,0,449
2022-02-15T16:44:19Z,1644961459859.00,,,0,449
2022-02-15T16:24:19Z,1644960259850.00,,,0,450
2022-02-15T16:04:19Z,1644959059837.00,,,0,447
2022-02-15T15:44:19Z,1644957859986.00,,,0,447
2022-02-15T15:24:19Z,1644956659420.00,,,0,447
2022-02-15T15:04:19Z,1644955459838.00,,,0,448
2022-02-15T14:44:19Z,1644954259843.00,,,0,449
2022-02-15T14:24:19Z,1644953059130.00,,,0,448
2022-02-15T14:04:19Z,1644951859850.00,,,0,448
2022-02-15T13:44:19Z,1644950659850.00,,,0,449
2022-02-15T13:24:19Z,1644949459858.00,,,0,450
2022-02-15T13:04:19Z,1644948259147.00,,,0,450
2022-02-15T12:44:19Z,1644947059859.00,,,0,452
2022-02-15T12:24:19Z,1644945859859.00,,,0,451
2022-02-15T12:04:19Z,1644944659142.00,,,0,450
2022-02-15T11:44:19Z,1644943459850.00,,,0,449
2022-02-15T11:24:19Z,1644942259851.00,,,0,20
2022-02-15T11:04:19Z,1644941059879.00,,,0,20
2022-02-15T10:44:19Z,1644939859878.00,,,0,20
2022-02-15T10:24:19Z,1644938659143.00,,,0,20
2022-02-15T10:04:19Z,1644937459821.00,,,0,20
2022-02-15T09:44:19Z,1644936259837.00,,,0,20
2022-02-15T09:24:19Z,1644935059803.00,,,0,20
2022-02-15T09:04:19Z,1644933859789.00,,,0,20
2022-02-15T08:44:19Z,1644932659796.00,,,0,20
2022-02-15T08:24:19Z,1644931459775.00,,,0,20
2022-02-15T08:04:19Z,1644930259715.00,,,0,20
2022-02-15T07:44:19Z,1644929059747.00,,,0,20
2022-02-15T07:24:19Z,1644927859668.00,,,0,20
2022-02-15T07:04:19Z,1644926659635.00,,,0,20
2022-02-15T06:44:19Z,1644925459605.00,,,0,20
2022-02-15T06:24:19Z,1644924259113.00,,,0,20
2022-02-15T06:04:19Z,1644923059562.00,,,0,20
2022-02-15T05:44:19Z,1644921859576.00,,,0,20
2022-02-15T05:24:19Z,1644920659053.00,,,0,20
2022-02-15T05:04:19Z,1644919459496.00,,,0,20
2022-02-15T04:44:19Z,1644918259473.00,,,0,20
2022-02-15T04:24:19Z,1644917059482.00,,,0,20
2022-02-15T04:04:18Z,1644915858949.00,,,0,20
2022-02-15T03:44:19Z,1644914659402.00,,,0,20
2022-02-15T03:24:19Z,1644913459372.00,,,0,20
2022-02-15T03:04:18Z,1644912258629.00,,,0,20
2022-02-15T02:44:19Z,1644911059310.00,,,0,20
2022-02-15T02:24:19Z,1644909859280.00,,,0,20
2022-02-15T02:04:19Z,1644908659252.00,,,0,20
2022-02-15T01:44:19Z,1644907459236.00,,,0,20
2022-02-15T01:24:19Z,1644906259230.00,,,0,20
2022-02-15T01:04:19Z,1644905059200.00,,,0,20
2022-02-15T00:44:18Z,1644903858688.00,,,0,20
2022-02-15T00:24:19Z,1644902659165.00,,,0,20
2022-02-15T00:04:19Z,1644901459120.00,,,0,20
2022-02-14T23:44:19Z,1644900259100.00,,,0,20
2022-02-14T23:24:19Z,1644899059101.00,,,0,20
2022-02-14T23:04:19Z,1644897859050.00,,,0,20
2022-02-14T22:44:19Z,1644896659034.00,,,0,20
2022-02-14T22:24:18Z,1644895458296.00,,,0,20
2022-02-14T22:04:18Z,1644894258525.00,,,0,20
2022-02-14T21:44:18Z,1644893058977.00,,,0,20
2022-02-14T21:24:18Z,1644891858951.00,,,0,20
2022-02-14T21:04:18Z,1644890658915.00,,,0,20
2022-02-14T20:44:18Z,1644889458898.00,,,0,20
2022-02-14T20:24:18Z,1644888258415.00,,,0,20
2022-02-14T20:04:19Z,1644887059486.00,,,0,20
2022-02-14T19:44:18Z,1644885858834.00,,,0,20
2022-02-14T19:24:18Z,1644884658810.00,,,0,20
2022-02-14T19:04:18Z,1644883458788.00,,,0,20
2022-02-14T18:44:18Z,1644882258773.00,,,0,20
2022-02-14T18:24:18Z,1644881058776.00,,,0,20
2022-02-14T18:04:18Z,1644879858260.00,,,0,20
2022-02-14T17:44:18Z,1644878658722.00,,,0,20
2022-02-14T17:24:18Z,1644877458711.00,,,0,20
2022-02-14T17:04:18Z,1644876258689.00,,,0,20
2022-02-14T16:44:18Z,1644875058681.00,,,0,20
2022-02-14T16:24:18Z,1644873858656.00,,,0,20
2022-02-14T16:04:18Z,1644872658651.00,,,0,20
2022-02-14T15:44:18Z,1644871458200.00,,,0,20
2022-02-14T15:24:18Z,1644870258635.00,,,0,20
2022-02-14T15:04:18Z,1644869058627.00,,,0,20
2022-02-14T14:44:18Z,1644867858607.00,,,0,20
2022-02-14T14:24:18Z,1644866658594.00,,,0,20
2022-02-14T14:04:18Z,1644865458591.00,,,0,20
2022-02-14T13:44:18Z,1644864258581.00,,,0,20
2022-02-14T13:24:18Z,1644863058575.00,,,0,20
2022-02-14T13:04:18Z,1644861858564.00,,,0,20
2022-02-14T12:44:18Z,1644860658565.00,,,0,20
2022-02-14T12:24:18Z,1644859458562.00,,,0,20
2022-02-14T12:04:18Z,1644858258546.00,,,0,20
2022-02-14T11:44:18Z,1644857058539.00,,,0,20
2022-02-14T11:24:18Z,1644855858516.00,,,0,20
2022-02-14T11:04:18Z,1644854658499.00,,,0,20
2022-02-14T10:44:18Z,1644853458484.00,,,0,20
2022-02-14T10:24:18Z,1644852258456.00,,,0,20
2022-02-14T10:04:18Z,1644851058435.00,,,0,20
2022-02-14T09:44:18Z,1644849858406.00,,,0,20
2022-02-14T09:24:18Z,1644848658403.00,,,0,20
2022-02-14T09:04:18Z,1644847458371.00,,,0,20
2022-02-14T08:44:18Z,1644846258301.00,,,0,20
2022-02-14T08:24:18Z,1644845058264.00,,,0,20
2022-02-14T08:04:18Z,1644843858222.00,,,0,20
2022-02-14T07:44:18Z,1644842658190.00,,,0,20
2022-02-14T07:24:18Z,1644841458147.00,,,0,20
2022-02-14T07:04:18Z,1644840258099.00,,,0,20
2022-02-14T06:44:18Z,1644839058066.00,,,0,20
2022-02-14T06:24:18Z,1644837858020.00,,,0,20
2022-02-14T06:04:17Z,1644836657979.00,,,0,20
2022-02-14T05:44:17Z,1644835457935.00,,,0,20
2022-02-14T05:24:17Z,1644834257902.00,,,0,20
2022-02-14T05:04:17Z,1644833057870.00,,,0,20
2022-02-14T04:44:17Z,1644831857831.00,,,0,20
2022-02-14T04:24:17Z,1644830657783.00,,,0,20
2022-02-14T04:04:17Z,1644829457746.00,,,0,20
2022-02-14T03:44:17Z,1644828257714.00,,,0,20
2022-02-14T03:24:17Z,1644827057668.00,,,0,20
2022-02-14T03:04:17Z,1644825857639.00,,,0,20
2022-02-14T02:44:17Z,1644824657599.00,,,0,20
2022-02-14T02:24:17Z,1644823457564.00,,,0,20
2022-02-14T02:04:17Z,1644822257536.00,,,0,20
2022-02-14T01:44:17Z,1644821057509.00,,,0,20
2022-02-14T01:24:17Z,1644819857462.00,,,0,20
2022-02-14T01:04:17Z,1644818657421.00,,,0,20
2022-02-14T00:44:17Z,1644817457396.00,,,0,20
2022-02-14T00:24:17Z,1644816257360.00,,,0,20
2022-02-14T00:04:17Z,1644815057321.00,,,0,20
2022-02-13T23:44:17Z,1644813857293.00,,,0,20
2022-02-13T23:24:17Z,1644812657266.00,,,0,20
2022-02-13T23:04:17Z,1644811457242.00,,,0,20
2022-02-13T22:44:17Z,1644810257193.00,,,0,20
2022-02-13T22:24:17Z,1644809057168.00,,,0,20
2022-02-13T22:04:17Z,1644807857141.00,,,0,20
2022-02-13T21:44:17Z,1644806657106.00,,,0,20
2022-02-13T21:24:17Z,1644805457064.00,,,0,20
2022-02-13T21:04:17Z,1644804257038.00,,,0,20
2022-02-13T20:44:17Z,1644803057019.00,,,0,20
2022-02-13T20:24:16Z,1644801856991.00,,,0,20
2022-02-13T20:04:16Z,1644800656956.00,,,0,20
2022-02-13T19:44:16Z,1644799456932.00,,,0,20
2022-02-13T19:24:16Z,1644798256435.00,,,0,20
2022-02-13T19:04:16Z,1644797056887.00,,,0,20
2022-02-13T18:44:16Z,1644795856864.00,,,0,20
2022-02-13T18:24:16Z,1644794656842.00,,,0,20
2022-02-13T18:04:16Z,1644793456821.00,,,0,20
2022-02-13T17:44:16Z,1644792256802.00,,,0,20
2022-02-13T17:24:16Z,1644791056783.00,,,0,20
2022-02-13T17:04:16Z,1644789856049.00,,,0,20
2022-02-13T16:44:16Z,1644788656760.00,,,0,20
2022-02-13T16:24:16Z,1644787456738.00,,,0,20
2022-02-13T16:04:16Z,1644786256261.00,,,0,20
2022-02-13T15:44:16Z,1644785056711.00,,,0,20
2022-02-13T15:24:16Z,1644783856695.00,,,0,20
2022-02-13T15:04:16Z,1644782656252.00,,,0,20
2022-02-13T14:44:16Z,1644781456679.00,,,0,20
2022-02-13T14:24:16Z,1644780256661.00,,,0,20
2022-02-13T14:04:16Z,1644779056650.00,,,0,20
2022-02-13T13:44:16Z,1644777856649.00,,,0,20
2022-02-13T13:24:16Z,1644776656636.00,,,0,20
2022-02-13T13:04:16Z,1644775456608.00,,,0,20
2022-02-13T12:44:16Z,1644774256660.00,,,0,20
2022-02-13T12:24:16Z,1644773056593.00,,,0,20
2022-02-13T12:04:16Z,1644771856574.00,,,0,20
2022-02-13T11:44:16Z,1644770656101.00,,,0,20
2022-02-13T11:24:16Z,1644769456559.00,,,0,20
2022-02-13T11:04:16Z,1644768256544.00,,,0,20
2022-02-13T10:44:16Z,1644767056546.00,,,0,20
2022-02-13T10:24:16Z,1644765856528.00,,,0,20
2022-02-13T10:04:16Z,1644764656033.00,,,0,20
2022-02-13T09:44:16Z,1644763456487.00,,,0,20
2022-02-13T09:24:16Z,1644762256467.00,,,0,20
2022-02-13T09:04:16Z,1644761056443.00,,,0,20
2022-02-13T08:44:16Z,1644759856423.00,,,0,20
2022-02-13T08:24:16Z,1644758656408.00,,,0,20
2022-02-13T08:04:16Z,1644757456380.00,,,0,20
2022-02-13T07:44:15Z,1644756255907.00,,,0,20
2022-02-13T07:24:16Z,1644755056339.00,,,0,20
2022-02-13T07:04:15Z,1644753855850.00,,,0,20
2022-02-13T06:44:16Z,1644752656322.00,,,0,20
2022-02-13T06:24:16Z,1644751456277.00,,,0,20
2022-02-13T06:04:16Z,1644750256252.00,,,0,20
2022-02-13T05:44:16Z,1644749056255.00,,,0,20
2022-02-13T05:24:15Z,1644747855737.00,,,0,20
2022-02-13T05:04:16Z,1644746656187.00,,,0,20
2022-02-13T04:44:16Z,1644745456151.00,,,0,20
2022-02-13T04:24:16Z,1644744256161.00,,,0,20
2022-02-13T04:04:15Z,1644743055427.00,,,0,20
2022-02-13T03:44:16Z,1644741856099.00,,,0,20
2022-02-13T03:24:15Z,1644740655597.00,,,0,20
2022-02-13T03:04:16Z,1644739456045.00,,,0,20
2022-02-13T02:44:16Z,1644738256062.00,,,0,20
2022-02-13T02:24:15Z,1644737055529.00,,,0,20
2022-02-13T02:04:15Z,1644735855983.00,,,0,20
2022-02-13T01:44:15Z,1644734655978.00,,,0,20
2022-02-13T01:24:15Z,1644733455934.00,,,0,20
2022-02-13T01:04:15Z,1644732255908.00,,,0,20
2022-02-13T00:44:15Z,1644731055899.00,,,0,20
2022-02-13T00:24:15Z,1644729855874.00,,,0,20
2022-02-13T00:04:15Z,1644728655856.00,,,0,20
2022-02-12T23:44:15Z,1644727455831.00,,,0,20
2022-02-12T23:24:15Z,1644726255810.00,,,0,20
2022-02-12T23:04:15Z,1644725055791.00,,,0,20
2022-02-12T22:44:15Z,1644723855764.00,,,0,20
2022-02-12T22:24:15Z,1644722655747.00,,,0,20
2022-02-12T22:04:16Z,1644721456046.00,,,0,20
2022-02-12T21:44:15Z,1644720255733.00,,,0,20
2022-02-12T21:24:15Z,1644719055692.00,,,0,20
2022-02-12T21:04:15Z,1644717855668.00,,,0,20
2022-02-12T20:44:15Z,1644716655660.00,,,0,20
2022-02-12T20:24:15Z,1644715455650.00,,,0,20
2022-02-12T20:04:15Z,1644714255604.00,,,0,20
2022-02-12T19:44:15Z,1644713055586.00,,,0,20
2022-02-12T19:24:14Z,1644711854899.00,,,0,20
2022-02-12T19:04:15Z,1644710655549.00,,,0,20
2022-02-12T18:44:14Z,1644709454825.00,,,0,20
2022-02-12T18:24:15Z,1644708255515.00,,,0,20
2022-02-12T18:04:15Z,1644707055499.00,,,0,20
2022-02-12T17:44:15Z,1644705855014.00,,,0,20
2022-02-12T17:24:15Z,1644704655620.00,,,0,532
2022-02-12T17:04:13Z,1644703453984.00,,,0,20
2022-02-12T16:44:15Z,1644702255473.00,,,0,20
2022-02-12T16:24:15Z,1644701055409.00,,,0,530
2022-02-12T16:04:15Z,1644699855406.00,,,0,20
2022-02-12T15:44:15Z,1644698655389.00,,,0,20
2022-02-12T15:24:15Z,1644697455381.00,,,0,20
2022-02-12T15:04:15Z,1644696255425.00,,,0,20
2022-02-12T14:44:15Z,1644695055375.00,,,0,20
2022-02-12T14:24:15Z,1644693855344.00,,,0,20
2022-02-12T14:04:15Z,1644692655337.00,,,0,20
2022-02-12T13:44:15Z,1644691455317.00,,,0,20
2022-02-12T13:24:15Z,1644690255300.00,,,0,20
2022-02-12T13:04:15Z,1644689055311.00,,,0,20
2022-02-12T12:44:14Z,1644687854816.00,,,0,20
2022-02-12T12:24:14Z,1644686654804.00,,,0,20
2022-02-12T12:04:15Z,1644685455305.00,,,0,20
2022-02-12T11:44:15Z,1644684255244.00,,,0,20
2022-02-12T11:24:15Z,1644683055238.00,,,0,20
2022-02-12T11:04:14Z,1644681854507.00,,,0,20
2022-02-12T10:44:15Z,1644680655206.00,,,0,20
2022-02-12T10:24:15Z,1644679455192.00,,,0,20
2022-02-12T10:04:14Z,1644678254464.00,,,0,20
2022-02-12T09:44:14Z,1644677054458.00,,,0,20
2022-02-12T09:24:15Z,1644675855163.00,,,0,20
2022-02-12T09:04:15Z,1644674655143.00,,,0,20
2022-02-12T08:44:15Z,1644673455128.00,,,0,20
2022-02-12T08:24:15Z,1644672255119.00,,,0,20
2022-02-12T08:04:15Z,1644671055099.00,,,0,20
2022-02-12T07:44:15Z,1644669855091.00,,,0,20
2022-02-12T07:24:14Z,1644668654841.00,,,0,20
2022-02-12T07:04:14Z,1644667454603.00,,,0,20
2022-02-12T06:44:15Z,1644666255062.00,,,0,20
2022-02-12T06:24:14Z,1644665054379.00,,,0,20
2022-02-12T06:04:15Z,1644663855065.00,,,0,20
2022-02-12T05:44:14Z,1644662654603.00,,,0,20
2022-02-12T05:24:15Z,1644661455036.00,,,0,20
2022-02-12T05:04:14Z,1644660254310.00,,,0,20
2022-02-12T04:44:15Z,1644659055012.00,,,0,20
2022-02-12T04:24:15Z,1644657855017.00,,,0,20
2022-02-12T04:04:14Z,1644656654569.00,,,0,20
2022-02-12T03:44:14Z,1644655454532.00,,,0,20
2022-02-12T03:24:14Z,1644654254533.00,,,0,20
2022-02-12T03:04:14Z,1644653054520.00,,,0,20
2022-02-12T02:44:15Z,1644651855321.00,,,0,20
2022-02-12T02:24:15Z,1644650655315.00,,,0,20
2022-02-12T02:04:14Z,1644649454999.00,,,0,20
2022-02-12T01:44:14Z,1644648254998.00,,,0,20
2022-02-12T01:24:15Z,1644647055507.00,,,0,20
2022-02-12T01:04:15Z,1644645855153.00,,,0,20
2022-02-12T00:44:15Z,1644644655003.00,,,0,20
2022-02-12T00:24:15Z,1644643455035.00,,,0,20
2022-02-12T00:04:14Z,1644642254541.00,,,0,281
2022-02-11T23:44:15Z,1644641055025.00,,,0,558
2022-02-11T23:24:15Z,1644639855009.00,,,0,554
2022-02-11T23:04:15Z,1644638655011.00,,,0,550
2022-02-11T22:44:14Z,1644637454300.00,,,0,543
2022-02-11T22:24:15Z,1644636255063.00,,,0,542
2022-02-11T22:04:15Z,1644635055072.00,,,0,546
2022-02-11T21:44:14Z,1644633854560.00,,,0,542
2022-02-11T21:24:15Z,1644632655031.00,,,0,542
2022-02-11T21:04:15Z,1644631455048.00,,,0,538
2022-02-11T20:44:15Z,1644630255065.00,,,0,538
2022-02-11T20:24:14Z,1644629054570.00,,,0,538
2022-02-11T20:04:14Z,1644627854331.00,,,0,507
2022-02-11T19:44:15Z,1644626655041.00,,,0,506
2022-02-11T19:24:15Z,1644625455046.00,,,0,489
2022-02-11T19:04:15Z,1644624255092.00,,,0,481
2022-02-11T18:44:15Z,1644623055125.00,,,0,473
2022-02-11T18:24:15Z,1644621855095.00,,,0,469
2022-02-11T18:04:15Z,1644620655056.00,,,0,468
2022-02-11T17:44:15Z,1644619455057.00,,,0,559
2022-02-11T17:24:15Z,1644618255058.00,,,0,541
2022-02-11T17:04:14Z,1644617054604.00,,,0,535
2022-02-11T16:44:15Z,1644615855680.00,,,0,535
2022-02-11T16:24:15Z,1644614655101.00,,,0,507
2022-02-11T16:04:15Z,1644613455098.00,,,0,487
2022-02-11T15:44:15Z,1644612255521.00,,,0,487
2022-02-11T15:24:15Z,1644611055091.00,,,0,482
2022-02-11T15:04:15Z,1644609855148.00,,,0,486
2022-02-11T14:44:14Z,1644608654628.00,,,0,491
2022-02-11T14:24:15Z,1644607455285.00,,,0,508
2022-02-11T14:04:15Z,1644606255105.00,,,0,505
2022-02-11T13:44:15Z,1644605055104.00,,,0,449
2022-02-11T13:24:15Z,1644603855113.00,,,0,465
2022-02-11T13:04:15Z,1644602655342.00,,,0,477
2022-02-11T12:44:15Z,1644601455348.00,,,0,465
2022-02-11T12:24:14Z,1644600254661.00,,,0,460
2022-02-11T12:04:15Z,1644599055367.00,,,0,448
2022-02-11T11:44:15Z,1644597855125.00,,,0,444
2022-02-11T11:24:15Z,1644596655131.00,,,0,455
2022-02-11T11:04:14Z,1644595454428.00,,,0,456
2022-02-11T10:44:14Z,1644594254669.00,,,0,444
2022-02-11T10:24:15Z,1644593055142.00,,,0,20
2022-02-11T10:04:15Z,1644591855141.00,,,0,20
2022-02-11T09:44:15Z,1644590655148.00,,,0,20
2022-02-11T09:24:15Z,1644589455149.00,,,0,20
2022-02-11T09:04:14Z,1644588254677.00,,,0,20
2022-02-11T08:44:14Z,1644587054443.00,,,0,20
2022-02-11T08:24:15Z,1644585855143.00,,,0,20
2022-02-11T08:04:14Z,1644584654727.00,,,0,20
2022-02-11T07:44:15Z,1644583455148.00,,,0,20
2022-02-11T07:24:15Z,1644582255139.00,,,0,20
2022-02-11T07:04:15Z,1644581055162.00,,,0,20
2022-02-11T06:44:14Z,1644579854419.00,,,0,20
2022-02-11T06:24:15Z,1644578655132.00,,,0,20
2022-02-11T06:04:15Z,1644577455285.00,,,0,450
2022-02-11T05:44:15Z,1644576255122.00,,,0,450
2022-02-11T05:24:15Z,1644575055115.00,,,0,450
2022-02-11T05:04:14Z,1644573854757.00,,,0,450
2022-02-11T04:44:15Z,1644572655107.00,,,0,450
2022-02-11T04:24:15Z,1644571455110.00,,,0,450
2022-02-11T04:04:15Z,1644570255322.00,,,0,450
2022-02-11T03:44:15Z,1644569055122.00,,,0,450
2022-02-11T03:24:15Z,1644567855087.00,,,0,450
2022-02-11T03:04:15Z,1644566655078.00,,,0,450
2022-02-11T02:44:14Z,1644565454623.00,,,0,450
2022-02-11T02:24:15Z,1644564255063.00,,,0,450
2022-02-11T02:04:15Z,1644563055053.00,,,0,449
2022-02-11T01:44:15Z,1644561855046.00,,,0,450
2022-02-11T01:24:15Z,1644560655039.00,,,0,450
2022-02-11T01:04:15Z,1644559455037.00,,,0,451
2022-02-11T00:44:15Z,1644558255067.00,,,0,450
2022-02-11T00:24:15Z,1644557055036.00,,,0,450
2022-02-11T00:04:15Z,1644555855017.00,,,0,450
2022-02-10T23:44:15Z,1644554655012.00,,,0,450
2022-02-10T23:24:15Z,1644553455567.00,,,0,450
2022-02-10T23:04:15Z,1644552255007.00,,,0,450
2022-02-10T22:44:15Z,1644551055058.00,,,0,450
2022-02-10T22:24:15Z,1644549855047.00,,,0,450
2022-02-10T22:04:14Z,1644548654995.00,,,0,450
2022-02-10T21:44:14Z,1644547454534.00,,,0,450
2022-02-10T21:24:15Z,1644546255018.00,,,0,450
2022-02-10T21:04:14Z,1644545054983.00,,,0,450
2022-02-10T20:44:15Z,1644543855020.00,,,0,447
2022-02-10T20:24:15Z,1644542655022.00,,,0,447
2022-02-10T20:04:14Z,1644541454975.00,,,0,447
2022-02-10T19:44:14Z,1644540254975.00,,,0,446
2022-02-10T19:24:14Z,1644539054967.00,,,0,446
2022-02-10T19:04:14Z,1644537854964.00,,,0,446
2022-02-10T18:44:14Z,1644536654960.00,,,0,446
2022-02-10T18:24:14Z,1644535454958.00,,,0,446
2022-02-10T18:04:15Z,1644534255298.00,,,0,446
2022-02-10T17:44:14Z,1644533054997.00,,,0,446
2022-02-10T17:24:14Z,1644531854956.00,,,0,446
2022-02-10T17:04:14Z,1644530654469.00,,,0,446
2022-02-10T16:44:14Z,1644529454998.00,,,0,446
2022-02-10T16:24:14Z,1644528254957.00,,,0,447
2022-02-10T16:04:14Z,1644527054231.00,,,0,446
2022-02-10T15:44:14Z,1644525854951.00,,,0,447
2022-02-10T15:24:14Z,1644524654955.00,,,0,447
2022-02-10T15:04:14Z,1644523454945.00,,,0,446
2022-02-10T14:44:15Z,1644522255143.00,,,0,447
2022-02-10T14:24:14Z,1644521054950.00,,,0,447
2022-02-10T14:04:14Z,1644519854954.00,,,0,447
2022-02-10T13:44:14Z,1644518654944.00,,,0,447
2022-02-10T13:24:15Z,1644517455209.00,,,0,447
2022-02-10T13:04:14Z,1644516254943.00,,,0,447
2022-02-10T12:44:14Z,1644515054950.00,,,0,447
2022-02-10T12:24:15Z,1644513855002.00,,,0,447
2022-02-10T12:04:15Z,1644512655085.00,,,0,447
2022-02-10T11:44:14Z,1644511454958.00,,,0,448
2022-02-10T11:24:14Z,1644510254498.00,,,0,447
2022-02-10T11:04:15Z,1644509055348.00,,,0,447
2022-02-10T10:44:14Z,1644507854960.00,,,0,447
2022-02-10T10:24:14Z,1644506654976.00,,,0,447
2022-02-10T10:04:14Z,1644505454977.00,,,0,447
2022-02-10T09:44:14Z,1644504254979.00,,,0,447
2022-02-10T09:24:14Z,1644503054972.00,,,0,447
2022-02-10T09:04:14Z,1644501854971.00,,,0,447
2022-02-10T08:44:15Z,1644500655283.00,,,0,447
2022-02-10T08:24:14Z,1644499454551.00,,,0,447
2022-02-10T08:04:14Z,1644498254969.00,,,0,446
2022-02-10T07:44:15Z,1644497055762.00,,,0,447
2022-02-10T07:24:14Z,1644495854565.00,,,0,446
2022-02-10T07:04:14Z,1644494654970.00,,,0,446
2022-02-10T06:44:14Z,1644493454968.00,,,0,451
2022-02-10T06:24:15Z,1644492255008.00,,,0,451
2022-02-10T06:04:14Z,1644491054511.00,,,0,451
2022-02-10T05:44:14Z,1644489854974.00,,,0,451
2022-02-10T05:24:14Z,1644488654547.00,,,0,451
2022-02-10T05:04:14Z,1644487454978.00,,,0,450
2022-02-10T04:44:14Z,1644486254985.00,,,0,451
2022-02-10T04:24:14Z,1644485054972.00,,,0,451
2022-02-10T04:04:15Z,1644483855012.00,,,0,455
2022-02-10T03:44:14Z,1644482654979.00,,,0,455
2022-02-10T03:24:16Z,1644481456125.00,,,0,455
2022-02-10T03:04:14Z,1644480254258.00,,,0,455
2022-02-10T02:44:15Z,1644479055000.00,,,0,455
2022-02-10T02:24:14Z,1644477854983.00,,,0,455
2022-02-10T02:04:15Z,1644476655007.00,,,0,455
2022-02-10T01:44:14Z,1644475454530.00,,,0,455
2022-02-10T01:24:14Z,1644474254263.00,,,0,341
2022-02-10T01:04:14Z,1644473054982.00,,,0,20
2022-02-10T00:44:15Z,1644471855030.00,,,0,20
2022-02-10T00:24:14Z,1644470654999.00,,,0,20
2022-02-10T00:04:15Z,1644469455016.00,,,0,20
2022-02-09T23:44:14Z,1644468254996.00,,,0,20
2022-02-09T23:24:15Z,1644467055040.00,,,0,20
2022-02-09T23:04:15Z,1644465855046.00,,,0,20
2022-02-09T22:44:15Z,1644464655027.00,,,0,20
2022-02-09T22:24:14Z,1644463454565.00,,,0,20
2022-02-09T22:04:15Z,1644462255014.00,,,0,20
2022-02-09T21:44:14Z,1644461054294.00,,,0,20
2022-02-09T21:24:14Z,1644459854560.00,,,0,20
2022-02-09T21:04:14Z,1644458654548.00,,,0,20
2022-02-09T20:44:15Z,1644457455061.00,,,0,20
2022-02-09T20:24:14Z,1644456254552.00,,,0,20
2022-02-09T20:04:15Z,1644455055027.00,,,0,20
2022-02-09T19:44:15Z,1644453855029.00,,,0,20
2022-02-09T19:24:14Z,1644452654594.00,,,0,20
2022-02-09T19:04:15Z,1644451455069.00,,,0,20
2022-02-09T18:44:15Z,1644450255046.00,,,0,20
2022-02-09T18:24:15Z,1644449055046.00,,,0,20
2022-02-09T18:04:15Z,1644447855050.00,,,0,20
2022-02-09T17:44:15Z,1644446655343.00,,,0,20
2022-02-09T17:24:15Z,1644445455051.00,,,0,20
2022-02-09T17:04:15Z,1644444255072.00,,,0,20
2022-02-09T16:44:14Z,1644443054641.00,,,0,20
2022-02-09T16:24:15Z,1644441855075.00,,,0,20
2022-02-09T16:04:15Z,1644440655122.00,,,0,20
2022-02-09T15:44:15Z,1644439455086.00,,,0,20
2022-02-09T15:24:14Z,1644438254384.00,,,0,20
2022-02-09T15:04:15Z,1644437055170.00,,,0,20
2022-02-09T14:44:14Z,1644435854656.00,,,0,20
2022-02-09T14:24:14Z,1644434654472.00,,,0,20
2022-02-09T14:04:14Z,1644433454674.00,,,0,20
2022-02-09T13:44:15Z,1644432255190.00,,,0,475
2022-02-09T13:24:15Z,1644431055264.00,,,0,476
2022-02-09T13:04:14Z,1644429854774.00,,,0,20
2022-02-09T12:44:15Z,1644428655451.00,,,0,20
2022-02-09T12:24:15Z,1644427455288.00,,,0,20
2022-02-09T12:04:15Z,1644426255285.00,,,0,20
2022-02-09T11:44:15Z,1644425055251.00,,,0,20
2022-02-09T11:24:15Z,1644423855413.00,,,0,20
